Size,Time,Cycles,Price,Instructions,HeapSize,TotalHeapSize
9501,2052066000,144500,1.95075e-14,13369,464,13203628
9551,2179595917,144372,1.9490220000000002e-14,9226,428,13353156
9601,2047945708,146734,1.9809090000000003e-14,9735,440,13501964
9651,2056579208,144388,1.949238e-14,9735,440,13651660
9701,2039928334,144438,1.949913e-14,11361,476,13801308
9751,2037018541,144390,1.9492650000000003e-14,9789,440,13951352
9801,2040115042,144423,1.9497105000000003e-14,10891,464,14100964
9851,2200609375,146768,1.981368e-14,10837,464,14250616
9901,2043187250,144421,1.9496835e-14,10806,464,14400440
9951,2043983791,144389,1.9492515e-14,9760,440,14548912
10001,2036307542,146761,1.9812735000000003e-14,10620,464,14698764
10051,2032830959,144574,1.951749e-14,15777,476,14848928
10101,2035208958,144475,1.9504125e-14,12555,476,14999188
10151,2112822250,144460,1.95021e-14,12081,464,15149304
10201,2034773167,144461,1.9502235e-14,12109,464,15299344
10251,2041807208,144445,1.9500075e-14,11593,452,15448152
10301,2050075792,144462,1.950237e-14,12135,464,15598052
10351,2033701208,144461,1.9502235e-14,12123,464,15747580
10401,2052257875,146823,1.9821104999999998e-14,12626,476,15897672
10451,2019485333,144477,1.9504395000000003e-14,12639,476,16047352
10501,2039925459,144439,1.9499265000000002e-14,11392,464,12497824
10551,2052417542,147301,1.9885635e-14,12071,464,12647708
10601,2037034875,144478,1.950453e-14,12669,476,12797012
10651,2036737375,144476,1.950426e-14,12618,476,12946732
10701,2047711833,144478,1.950453e-14,12656,476,13096348
10751,2117018958,144478,1.950453e-14,12669,476,13246504
10801,2102563167,147320,1.98882e-14,12685,476,13397012
10851,2050765417,144411,1.9495485e-14,10503,428,13546576
10901,2040349625,144463,1.9502505e-14,12181,464,13696740
10951,2033225708,147252,1.987902e-14,10491,428,13846380
11001,2054232750,144445,1.9500075e-14,11587,464,13995944
11051,2035751500,144471,1.9503585e-14,12456,476,14145988
11101,2025575708,144471,1.9503585e-14,12444,476,14295684
11151,2035368333,144438,1.949913e-14,11355,452,14445736
11201,2033373292,147245,1.9878075e-14,10258,428,14595124
11251,2037857708,144457,1.9501695e-14,11975,496,14745284
11301,2031688167,144439,1.9499265000000002e-14,11406,452,14894924
11351,2121060167,147296,1.988496e-14,11935,464,15044548
11401,2014984083,144455,1.9501424999999998e-14,11935,464,15193996
11451,2027141166,144472,1.950372e-14,12465,476,15343584
11501,2037685791,144446,1.950021e-14,11619,464,15493216
11551,2036581125,144390,1.9492650000000003e-14,9792,416,15641832
11601,2047317875,147282,1.988307e-14,11470,452,15790796
11651,2192072500,144442,1.949967e-14,11484,484,15939996
11701,2022949167,144424,1.949724e-14,10915,440,16088876
11751,2034113291,147266,1.988091e-14,10936,440,16237660
11801,2036720750,144458,1.9501829999999998e-14,12020,464,16386444
11851,2060341708,144390,1.9492650000000003e-14,9809,416,16536824
11901,2052999959,144458,1.9501829999999998e-14,12003,464,16685668
11951,2089413125,144457,1.9501695e-14,11974,464,16834644
12001,2198507750,147281,1.9882935e-14,11444,464,16983992
12051,2061137542,144471,1.9503585e-14,12431,440,17133340
12101,2044212084,144407,1.9494945e-14,10369,464,17282280
12151,2037287042,147248,1.987848e-14,10369,464,17431868
