Size,Time,Instructions
4596,684546,23891
4599,934931,23891
4602,719297,23345
4605,1451996,23374
4608,1238204,23899
4611,612683,23387
4614,845735,23912
4617,3588050,22681
4620,664694,22702
4623,781566,23934
4626,579734,22660
4629,612106,23891
4632,1056073,23353
4635,660409,23332
4638,939017,21534
4641,1014719,23912
4644,1778677,22681
4647,994327,23374
4650,619523,23374
4653,720021,21541
4656,518876,23906
4659,664092,23906
4662,925625,22108
4665,634306,23919
4668,564092,23381
4671,733534,45904
4674,609520,45405
4677,1557098,43607
4680,769492,43607
4683,2136727,44817
4686,594904,44817
4689,25704994,44817
4692,1177931,45384
4695,627100,22675
4698,567493,22675
4701,766679,22675
4704,2337417,23360
4707,1202354,23927
4710,961719,23927
4713,1146568,23553
4716,22367777,22106
4719,864187,22673
4722,10958376,23904
4725,847189,23891
4728,1538660,23399
4731,2319124,23953
4734,731757,23428
4737,4440775,22722
4740,654641,23415
4743,18061701,23874
4746,1411946,22134
4749,594991,22701
4752,629911,23394
4755,726203,21554
4758,1733657,23924
4761,642991,23365
4764,781635,23386
4767,788336,22722
4770,786108,23940
4773,561693,23463
4776,1098194,23890
4779,1383375,23394
4782,595212,23919
4785,658634,23386
4788,745545,23911
4791,577240,22680
4794,711912,23303
4797,908825,23353
4800,685811,21513
4803,1082195,22681
4806,594366,23311
4809,662436,23311
4812,656751,22786
4815,757861,21555
4818,803986,21555
4821,768375,22828
4824,736205,22828
4827,610132,23353
4830,676264,23353
4833,628517,22989
4836,827845,22819
4839,791227,22848
4842,671349,22848
4845,662917,23373
4848,655293,23373
4851,604871,23332
4854,996095,23899
4857,584681,22668
4860,956744,22668
4863,19341626,23568
4866,250532281,23394
4869,4208974,22688
4872,1073699,23381
4875,741418,23906
4878,33914854,23407
4881,2484350,23961
4884,2762942,23436
4887,2501681,23961
4890,3105144,23423
4893,2118640,24135
4896,1238831,23379
4899,18491705,22715
4902,1333497,23933
4905,3393278,21568
4908,837518,23421
4911,1380953,23379
4914,3267435,23379
4917,774214,23408
4920,690868,23933
4923,673018,24002
4926,803050,23925
4929,623801,23408
4932,830806,21568
4935,653127,23421
4938,864650,22715
4941,665015,23946
4944,609488,23408
4947,645982,23933
4950,965597,21568
4953,693927,22778
4956,725307,23912
4959,720358,22114
4962,924347,23345
4965,627269,22681
4968,17270730,45876
4971,723236,45377
4974,599307,43579
4977,705940,43579
4980,2997411,44844
4983,3540281,45412
4986,597086,44810
4989,824513,45356
4992,12023203,23878
4995,4017309,22647
4998,1140678,22101
5001,638350,23374
5004,815748,23899
5007,935540,23899
5010,727862,23899
5013,632107,23493
5016,9638710,22701
5019,781800,23919
5022,638342,23919
5025,896515,22688
5028,669626,23381
5031,688971,23209
5034,783597,23365
5037,925607,23940
5040,668448,23415
5043,4010405,24080
5046,753090,21520
5049,608313,22806
5052,784289,22121
5055,925685,23919
5058,992947,23381
5061,1673250,23906
5064,564215,23911
5067,712149,23352
5070,1391690,23415
5073,1433619,23437
5076,991562,23352
5079,578126,23877
5082,634130,22100
5085,696156,22667
5088,979408,23906
5091,616319,21541
5094,570200,23898
5097,675654,23898
5100,748825,23303
5103,659468,21471
5106,601747,23836
5109,624970,22038
5112,1313001,23849
5115,3613270,23311
5118,629429,22856
5121,848282,23381
5124,1651907,21583
5127,1004693,21583
5130,23110790,23394
5133,3671163,22870
5136,12207170,22793
5139,811444,23360
5142,739359,22129
5145,789755,22129
5148,1232142,22129
5151,6976018,22814
5154,977129,23381
5157,2148730,23381
5160,14139268,22150
5163,2118327,23050
5166,19608460,21603
5169,1168539,22170
5172,8736392,23401
5175,810301,23388
5178,818714,22868
5181,3221128,23422
5184,820017,22897
5187,857461,22191
5190,795318,22884
5193,836021,23910
5196,701443,22149
5199,799741,22716
5202,639415,23409
5205,973625,21569
5208,627142,23960
5211,616983,23401
5214,844374,23401
5217,1280071,22737
5220,650832,23955
5223,690402,23499
5226,762134,23926
5229,819671,23409
5232,792740,23934
5235,821847,23422
5238,879471,23947
5241,678880,22716
5244,9095039,23422
5247,765744,23451
5250,821088,21611
5253,1356212,24129
5256,3309930,23934
5259,10365892,23934
5262,708652,21562
5265,602840,22709
5268,1350071,45211
5271,700188,44880
5274,607748,45405
5277,719937,43607
5280,2335305,44851
5283,820197,44936
5286,795107,44838
5289,625282,44859
5292,887950,23381
5295,592717,23360
5298,706780,23927
5301,717221,22129
5304,1603434,23402
5307,901518,23402
5310,850342,23402
5313,819248,22192
5316,783228,23372
5319,660294,23422
5322,42780951,23422
5325,593450,23947
5328,686275,23947
5331,1012844,23360
5334,663371,23927
5337,664690,22696
5340,1352060,22696
5343,909683,23575
5346,604771,23422
5349,704118,22716
5352,847503,23409
5355,672910,23934
5358,812750,23393
5361,671251,23947
5364,603087,23443
5367,658356,23968
5370,902830,23430
5373,626046,24121
5376,911640,23359
5379,572634,22695
5382,779610,23934
5385,1241746,21569
5388,615201,23401
5391,784680,23380
5394,924250,23380
5397,987942,23430
5400,820384,23955
5403,761121,22695
5406,879462,22052
5409,1269169,23877
5412,680630,23906
5415,738755,23906
5418,3239097,24431
5421,685583,22633
5424,1564418,24444
5427,962930,23213
5430,689159,23906
5433,823995,22591
5436,715642,24389
5439,859086,24389
5442,627758,22654
5445,865788,22654
5448,611752,23927
5451,640235,24452
5454,1358029,24452
5457,610629,24452
5460,658425,22654
5463,666630,24697
5466,1003145,23640
5469,710394,23102
5472,622092,21829
5475,749173,23898
5478,14949844,23234
5481,795749,23927
5484,6178021,24452
5487,805971,24452
5490,762253,22087
5493,884742,23983
5496,1837006,22633
5499,1237189,23906
5502,2473641,23906
5505,902084,24431
5508,877630,24452
5511,874338,22654
5514,994743,23927
5517,10887890,23927
5520,3953634,23927
5523,2364405,22822
5526,6127512,23073
5529,2291541,23627
5532,1306705,23102
5535,1223250,22396
5538,1130368,23627
5541,63051872,23888
5544,2660605,23094
5547,667773,23648
5550,699835,23123
5553,661656,23788
5556,698494,21228
5559,765836,22535
5562,2453368,21829
5565,988901,45202
5568,712820,43775
5571,908053,44300
5574,1411505,44326
5577,1012926,43767
5580,794196,43809
5583,733718,43852
5586,701458,43788
5589,775802,23627
5592,4097418,21850
5595,685419,22417
5598,729169,23635
5601,15102586,21270
5604,644613,23648
5607,709915,23648
5610,1444782,23081
5613,795947,23670
5616,748849,23627
5619,889923,23627
5622,626138,23089
5625,889152,23614
5628,766902,21270
5631,1157974,23081
5634,644472,22417
5637,1157293,23648
5640,645640,23110
5643,1045910,21249
5646,695025,23089
5649,1259086,23614
5652,748755,21816
5655,709937,23627
5658,874249,23627
5661,691450,22543
5664,704342,23635
5667,715802,23635
5670,582588,21837
5673,766506,23047
5676,1010648,23593
5679,683723,23047
5682,1406014,23614
5685,644177,22383
5688,889535,22383
5691,845842,22383
5694,616592,23578
5697,690443,23578
5700,693163,24145
5703,800151,22306
5706,1163545,22111
5709,710685,23329
5712,627743,20964
5715,651744,22817
5718,829124,21614
5721,611043,23412
5724,730414,22874
5727,4255740,23399
5730,802130,23425
5733,569294,23440
5736,784114,23371
5739,1349197,21531
5742,886256,23384
5745,987395,22678
5748,703092,22678
5751,10923120,22665
5754,2355646,23883
5757,8103710,21518
5760,1104225,23896
5763,11938418,24057
5766,1405655,22043
5769,1075597,23357
5772,912563,22693
5775,11298183,23386
5778,2196588,23386
5781,1034568,23911
5784,892714,21552
5787,848114,23363
5790,3268139,22699
5793,3314800,23952
5796,6851816,23350
5799,1358712,23350
5802,6537796,23350
5805,3460910,22119
5808,1722677,22119
5811,1877920,23392
5814,1074505,23392
5817,124398685,23917
5820,1002595,23904
5823,727361,23519
5826,1306604,23349
5829,8048629,23378
5832,792193,23378
5835,1861847,23903
5838,827458,23903
5841,1015683,23365
5844,730409,23932
5847,640590,45203
5850,764903,44179
5853,620566,44981
5856,1839265,44807
5859,691855,44101
5862,624497,44794
5865,779127,45319
5868,748821,44848
5871,713288,45402
5874,32764499,23399
5877,1679441,23924
5880,1688398,23386
5883,869814,24098
5886,692509,23336
5889,864226,22672
5892,658852,23890
5895,1256161,21525
5898,12860352,23378
5901,754889,23295
5904,941102,23295
5907,2290651,23324
5910,1673084,23849
5913,1342762,23918
5916,14806408,23841
5919,907025,23324
5922,25153188,21484
5925,925169,23337
5928,124159141,22631
5931,686723,23862
5934,875851,23324
5937,749835,23919
5940,879901,21554
5943,908538,22743
5946,815028,23877
5949,748423,22079
5952,646173,23344
5955,695406,22680
5958,980306,23373
5961,695187,23898
5964,636752,22100
5967,648041,22100
5970,915043,23279
5973,599655,23868
5976,676060,23266
5979,634546,23812
5982,1196378,23812
5985,1165272,22581
5988,615617,21538
5991,686657,22811
5994,744307,23336
5997,679276,23336
6000,861592,23336
6003,686685,22446
6006,596445,23406
6009,714397,22894
6012,595009,23419
6015,711577,22188
6018,978454,22168
6021,19104853,22861
6024,665792,21021
6027,7570980,22874
6030,1175310,23399
6033,18411698,23021
6036,947409,21007
6039,11995365,23385
6042,1004109,22154
6045,10631578,22847
6048,1820819,22847
6051,4102450,23939
6054,1195176,23385
6057,1501864,23952
6060,1456247,23952
6063,1355566,23974
6066,28884244,23372
6069,6375173,22840
6072,1304200,23365
6075,63014638,21567
6078,1201591,21567
6081,10081178,23378
6084,933105,22840
6087,922060,23407
6090,894612,23932
6093,801826,23463
6096,824501,22659
6099,738055,22659
6102,845264,23351
6105,675639,23918
6108,1497905,23918
6111,915762,22687
6114,719004,22687
6117,754161,23918
6120,718566,23372
6123,992820,23594
6126,634411,44649
6129,671352,44192
6132,3026131,45423
6135,671458,45410
6138,1656216,44856
6141,701605,45410
6144,713972,44885
6147,745749,44179
6150,628782,23394
6153,796533,23377
6156,705906,22113
6159,666521,22680
6162,647362,23373
6165,778292,21533
6168,1029193,23924
6171,819675,23393
6174,694157,23393
6177,737613,22729
6180,614647,23947
6183,690355,23491
6186,627964,23918
6189,618848,23401
6192,802873,23926
6195,816214,23414
6198,709403,23939
6201,629711,22708
6204,728543,23391
6207,631585,23420
6210,645325,21580
6213,658548,24119
6216,666639,23924
6219,649875,23924
6222,663375,21580
6225,922425,22727
6228,763301,22727
6231,645240,23420
6234,731414,23945
6237,1891485,22147
6240,732247,23419
6243,656468,23483
6246,659029,23385
6249,987663,23406
6252,1749830,23406
6255,609094,23385
6258,672763,23952
6261,963468,22154
6264,829955,23427
6267,781846,23427
6270,732880,23427
6273,705180,22176
6276,1017425,23335
6279,658113,23385
6282,600516,23385
6285,643694,23910
6288,711962,23910
6291,656312,22819
6294,713124,23386
6297,597085,22155
6300,651394,22155
6303,1446656,22370
6306,719381,22868
6309,622277,23393
6312,699515,22881
6315,745335,22881
6318,18344950,21601
6321,677647,22168
6324,964606,22861
6327,619377,21021
6330,631483,22874
6333,653827,22231
6336,26226324,23393
6339,1345906,21028
6342,9828378,23406
6345,3732886,22175
6348,1689359,45908
6351,123568676,43800
6354,3217617,44892
6357,2143750,44380
6360,2845073,44905
6363,44325415,22826
6366,2785479,21574
6369,15039749,23378
6372,3705730,23407
6375,874306,23407
6378,1497317,23932
6381,817293,22134
6384,1445921,23945
6387,876876,22735
6390,2030028,23428
6393,894817,22113
6396,902639,23911
6399,716657,23911
6402,772754,22121
6405,621182,22121
6408,649480,23394
6411,707306,23919
6414,676802,23919
6417,1313315,23919
6420,667743,22142
6423,695856,24059
6426,747748,22721
6429,3370744,23939
6432,1125844,23939
6435,688743,22708
6438,644206,23401
6441,755261,29782
6444,741125,22719
6447,1038744,23937
6450,66027454,23937
6453,648675,24098
6456,813471,46431
6459,892937,44848
6462,869327,23412
6465,672541,22706
6468,718105,23399
6471,695556,21559
6474,687416,23391
6477,814083,23945
6480,859905,23945
6483,866442,23323
6486,776829,23903
6489,685723,23903
6492,1261891,23357
6495,3086676,23386
6498,802927,23911
6501,1407056,23399
6504,5178125,46426
6507,1844678,44171
6510,1040376,22742
6513,694609,23974
6516,3878017,22700
6519,1457978,23931
6522,712692,23393
6525,764504,23372
6528,712799,21574
6531,847843,23952
6534,3472470,22721
6537,684421,23414
6540,638784,45916
6543,676452,21553
6546,596373,23918
6549,751472,23918
6552,597601,22120
6555,608954,23931
6558,757710,23393
6561,624126,23414
6564,1558994,23939
6567,591722,22141
6570,899302,22141
6573,855202,23351
6576,751432,45825
6579,1436261,44801
6582,755087,23890
6585,707033,22659
6588,926381,22659
6591,636799,22659
6594,4621857,23337
6597,1028969,23904
6600,731762,23904
6603,651626,22888
6606,659174,22693
6609,682548,23911
6612,818754,44048
6615,777264,23399
6618,785766,22665
6621,654454,24463
6624,1098103,23925
6627,709251,24450
6630,808419,24476
6633,1267144,23939
6636,1775289,23870
6639,821616,22030
6642,11625773,23883
6645,835517,23177
6648,1042215,45679
6651,1898192,44697
6654,1129036,24437
6657,884540,22072
6660,61719049,24450
6663,23426476,24611
6666,11137517,22597
6669,1158307,23890
6672,6153990,23226
6675,2013275,23919
6678,3630382,23919
6681,1413244,24444
6684,14846224,44602
6687,3411388,23911
6690,834925,23247
6693,1470004,24500
6696,947698,23898
6699,1200936,23898
6702,801428,23917
6705,709194,22686
6708,1279116,22686
6711,650906,23959
6714,695819,23959
6717,719480,24484
6720,621996,46986
6723,13747599,24225
6726,735581,23930
6729,657179,24455
6732,864192,22644
6735,672259,23896
6738,690607,23925
6741,744266,23925
6744,818440,24450
6747,722272,22652
6750,655259,24463
6753,951191,23981
6756,674666,46406
6759,708806,45907
6762,1056936,24429
6765,647381,24429
6768,870790,22680
6771,829707,22680
6774,744543,23953
6777,988448,24478
6780,716820,24478
6783,757381,23289
6786,690071,23224
6789,862417,22644
6792,872790,46944
6795,1223435,24442
6798,741022,23904
6801,730690,23265
6804,774841,23917
6807,1659758,22644
6810,732594,23211
6813,700881,23841
6816,874916,23896
6819,640531,22672
6822,688148,24470
6825,729800,23932
6828,736009,46959
6831,1543108,45961
6834,868972,23399
6837,801345,22693
6840,874827,23260
6843,882560,24492
6846,1144918,23218
6849,1512992,23218
6852,788751,23239
6855,1156429,24457
6858,701250,22092
6861,703831,24470
6864,1403613,23239
6867,1096047,46972
6870,834685,45431
6873,916806,22071
6876,650997,23911
6879,1101471,23911
6882,11501047,24436
6885,666625,22051
6888,575907,23841
6891,800339,23177
6894,676027,23891
6897,2222937,24416
6900,650083,24416
6903,771784,22918
6906,650089,46418
6909,919301,44109
6912,234989158,24429
6915,684747,23891
6918,600443,24416
6921,783217,24442
6924,831137,23386
6927,680339,22680
6930,6261321,23247
6933,758296,24479
6936,778237,23205
6939,2308887,23205
6942,913366,23247
6945,5475034,46967
6948,1327751,43578
6951,966766,24478
6954,6225640,23247
6957,9260822,24478
6960,3565090,23400
6963,1689657,21539
6966,3224166,23379
6969,984572,23379
6972,1006013,23904
6975,918884,21560
6978,20143668,23371
6981,1955332,22707
6984,5533277,45902
6987,1120545,45403
6990,733310,23925
6993,834822,24099
6996,859817,22652
6999,861810,22652
7002,1164523,23925
7005,1075389,23925
7008,878628,24450
7011,963315,24471
7014,1377958,22673
7017,647717,23946
7020,816474,23946
7023,1015751,47113
7026,975354,23937
7029,811309,24491
7032,711512,23966
7035,788044,23260
7038,875295,24491
7041,2262772,23809
7044,837731,23909
7047,873748,24463
7050,741554,23938
7053,942295,24624
7056,815984,22064
7059,600859,23371
7062,674402,45167
7065,1649474,45941
7068,173568350,23925
7071,882683,24450
7074,887944,24476
7077,660538,23945
7080,903217,23987
7083,627380,24009
7086,1220760,23945
7089,783334,24470
7092,677458,22693
7095,780422,23260
7098,692391,24478
7101,617930,44615
7104,1036395,45969
7107,640059,24491
7110,687903,23883
7113,641831,24472
7116,807248,24429
7119,1732966,24429
7122,848502,23891
7125,1043318,24416
7128,906014,22072
7131,1901178,23883
7134,1158697,23219
7137,667727,24450
7140,811373,46414
7143,796345,22051
7146,968113,23891
7149,812237,24416
7152,666147,22618
7155,824779,24429
7158,2200728,24429
7161,754292,23345
7164,744331,24437
7167,2845670,24437
7170,727921,22639
7173,621542,23849
7176,672823,24395
7179,796422,46379
7182,754041,45922
7185,707679,23213
7188,613017,23213
7191,694176,23213
7194,758570,23373
7197,816748,23373
7200,2897596,23940
7203,2602062,22902
7206,33562813,22707
7209,893176,23925
7212,951524,21560
7215,10159241,23413
7218,965331,44642
7221,2497948,45416
7224,1175272,23400
7227,1165415,23925
7230,13216667,23951
7233,1571362,23476
7236,3602712,23407
7239,3403093,21567
7242,10810109,23420
7245,4492762,22714
7248,1203404,22714
7251,32869791,22735
7254,1961360,23953
7257,852552,44090
7260,815152,23966
7263,1716760,24127
7266,1173806,22113
7269,879964,23917
7272,683698,23253
7275,914406,23946
7278,930220,23946
7281,840913,24471
7284,1263400,22127
7287,822026,23938
7290,1056808,23274
7293,1320200,24527
7296,2756063,46427
7299,1095424,45403
7302,869767,23925
7305,1630118,22694
7308,760406,22694
7311,799706,23967
7314,723975,23967
7317,823846,24492
7320,760864,24492
7323,1940250,24233
7326,765933,23896
7329,728505,23925
7332,693684,23925
7335,793174,46952
7338,618579,45928
7341,583773,23891
7344,630019,24458
7347,714587,23227
7350,906373,23227
7353,824424,24127
7356,845491,23953
7359,1286848,23247
7362,738219,23940
7365,818371,24465
7368,3544544,23945
7371,712640,24499
7374,688911,46476
7377,1142953,45977
7380,2026018,23961
7383,906984,24673
7386,1542780,23911
7389,1896585,23247
7392,1159006,24465
7395,919374,22100
7398,932427,23953
7401,1251600,23932
7404,803866,23932
7407,934181,23961
7410,1451043,24486
7413,3989836,24534
7416,1750448,46959
7419,1068830,23925
7422,791862,22085
7425,855004,23938
7428,756862,23232
7431,696251,24463
7434,596528,23925
7437,1394272,24450
7440,907528,22085
7443,930793,23295
7446,1596549,24429
7449,783519,22631
7452,816428,23896
7455,632260,23232
7458,930250,46427
7461,628302,24450
7464,733049,22652
7467,707828,22652
7470,751206,23896
7473,824694,24485
7476,2240929,23883
7479,10463477,24429
7482,11369806,24429
7485,11079038,23198
7488,1462544,22680
7491,881762,23953
7494,868889,24478
7497,2542741,24478
7500,1500490,46980
7503,5043612,24078
7506,1141721,24429
7509,1125990,23891
7512,1250098,24416
7515,1728298,24442
7518,1304641,23337
7521,53622405,23379
7524,16574391,22673
7527,2175192,23366
7530,44515835,21526
7533,1453012,22812
7536,16591236,22673
7539,963772,23891
